utc,pair,travel_s,no_traffic_s,historic_s,delay_s,length_m,status
2026-09-08T00:52:07Z,mlk_sb,723,674,933,0,14269,ok
2026-09-08T00:52:07Z,grand_nb,689,607,939,0,9773,ok
2026-09-08T00:52:07Z,i205_sb,564,540,726,0,11198,ok
2026-09-08T00:52:07Z,i84wb_feeder,657,610,820,0,10021,ok
2026-09-08T00:52:07Z,powell_wb,726,618,804,0,7125,ok
2026-09-08T00:52:07Z,ctrl_west,1667,1493,1785,0,31189,ok
2026-09-08T00:52:07Z,ctrl_se,1147,998,1275,0,12385,ok
2026-09-08T01:52:07Z,i5sb_span,898,881,1004,0,13967,ok
2026-09-08T01:52:07Z,vanc_pdx,789,770,893,0,13379,ok
2026-09-08T01:52:07Z,i5sb_detour,591,572,688,0,10425,ok
2026-09-08T01:52:07Z,interstate_sb,756,729,835,0,7573,ok
2026-09-08T01:52:07Z,williams_nb,830,810,898,0,8210,ok
2026-09-08T01:52:07Z,mlk_sb,689,674,795,0,14269,ok
2026-09-08T01:52:07Z,grand_nb,644,607,733,0,9773,ok
2026-09-08T01:52:07Z,i205_sb,546,540,598,0,11198,ok
2026-09-08T01:52:07Z,i84wb_feeder,644,610,735,0,10021,ok
2026-09-08T01:52:07Z,powell_wb,698,618,746,0,7125,ok
2026-09-08T01:52:07Z,ctrl_west,1561,1493,1626,0,31189,ok
2026-09-08T01:52:07Z,ctrl_se,1094,998,1170,0,12385,ok
2026-09-08T02:52:10Z,i5sb_span,890,881,946,0,13967,ok
2026-09-08T02:52:10Z,vanc_pdx,784,770,832,0,13379,ok
2026-09-08T02:52:10Z,i5sb_detour,586,572,634,0,10425,ok
2026-09-08T02:52:10Z,interstate_sb,757,729,797,0,7573,ok
2026-09-08T02:52:10Z,williams_nb,829,810,855,0,8210,ok
2026-09-08T02:52:10Z,mlk_sb,680,674,735,0,14269,ok
2026-09-08T02:52:10Z,grand_nb,628,607,659,0,9773,ok
2026-09-08T02:52:10Z,i205_sb,544,540,563,0,11198,ok
2026-09-08T02:52:10Z,i84wb_feeder,625,610,676,0,10021,ok
2026-09-08T02:52:10Z,powell_wb,676,618,698,0,7125,ok
2026-09-08T02:52:10Z,ctrl_west,1535,1493,1566,0,31189,ok
2026-09-08T02:52:10Z,ctrl_se,1064,998,1097,0,12385,ok
2026-09-08T03:52:10Z,i5sb_span,894,881,918,0,13967,ok
2026-09-08T03:52:10Z,vanc_pdx,785,770,806,0,13379,ok
2026-09-08T03:52:10Z,i5sb_detour,585,572,608,0,10425,ok
2026-09-08T03:52:10Z,interstate_sb,753,729,769,0,7573,ok
2026-09-08T03:52:10Z,williams_nb,832,810,839,0,8210,ok
2026-09-08T03:52:10Z,mlk_sb,682,674,708,0,14269,ok
2026-09-08T03:52:10Z,grand_nb,623,607,637,0,9773,ok
2026-09-08T03:52:10Z,i205_sb,545,540,556,0,11198,ok
2026-09-08T03:52:10Z,i84wb_feeder,631,610,647,0,10021,ok
2026-09-08T03:52:10Z,powell_wb,664,618,666,0,7125,ok
2026-09-08T03:52:10Z,ctrl_west,1533,1493,1539,0,31189,ok
2026-09-08T03:52:10Z,ctrl_se,1052,998,1054,0,12385,ok
2026-09-08T04:23:26Z,i5sb_span,897,881,901,0,13967,ok
2026-09-08T04:23:26Z,vanc_pdx,785,770,790,0,13379,ok
2026-09-08T04:23:26Z,i5sb_detour,583,572,592,0,10425,ok
2026-09-08T04:23:26Z,interstate_sb,750,729,750,0,7573,ok
2026-09-08T04:23:26Z,williams_nb,831,810,825,0,8210,ok
2026-09-08T04:23:26Z,mlk_sb,685,674,693,0,14269,ok
2026-09-08T04:23:26Z,grand_nb,622,607,623,0,9773,ok
2026-09-08T04:23:26Z,i205_sb,547,540,550,0,11198,ok
2026-09-08T04:23:26Z,i84wb_feeder,623,610,630,0,10021,ok
2026-09-08T04:23:26Z,powell_wb,654,618,642,0,7125,ok
2026-09-08T04:23:26Z,ctrl_west,1522,1493,1517,0,31189,ok
2026-09-08T04:23:26Z,ctrl_se,1043,998,1024,0,12385,ok
2026-09-08T08:57:04Z,i5sb_span,862,881,881,0,13967,ok
2026-09-08T08:57:04Z,vanc_pdx,759,770,770,0,13379,ok
2026-09-08T08:57:04Z,i5sb_detour,565,572,572,0,10425,ok
2026-09-08T08:57:04Z,interstate_sb,714,729,729,0,7573,ok
2026-09-08T08:57:04Z,williams_nb,791,810,810,0,8210,ok
2026-09-08T08:57:04Z,mlk_sb,660,674,674,0,14269,ok
2026-09-08T08:57:04Z,grand_nb,594,607,607,0,9773,ok
2026-09-08T08:57:04Z,i205_sb,534,540,540,0,11198,ok
2026-09-08T08:57:04Z,i84wb_feeder,598,610,610,0,10021,ok
2026-09-08T08:57:04Z,powell_wb,596,618,618,0,7125,ok
2026-09-08T08:57:04Z,ctrl_west,1449,1493,1493,0,31189,ok
2026-09-08T08:57:04Z,ctrl_se,960,998,998,0,12385,ok
2026-09-08T13:03:20Z,i5sb_span,890,881,944,0,13967,ok
2026-09-08T13:03:20Z,vanc_pdx,779,770,860,0,13379,ok
2026-09-08T13:03:20Z,i5sb_detour,576,572,601,0,10425,ok
2026-09-08T13:03:20Z,interstate_sb,742,729,764,0,7573,ok
2026-09-08T13:03:20Z,williams_nb,819,810,827,0,8210,ok
2026-09-08T13:03:20Z,mlk_sb,680,674,744,0,14269,ok
2026-09-08T13:03:20Z,grand_nb,618,607,628,0,9773,ok
2026-09-08T13:03:20Z,i205_sb,540,540,547,0,11198,ok
2026-09-08T13:03:20Z,i84wb_feeder,624,610,659,0,10021,ok
2026-09-08T13:03:20Z,powell_wb,649,618,654,0,7125,ok
2026-09-08T13:03:20Z,ctrl_west,1545,1493,1561,0,31189,ok
2026-09-08T13:03:20Z,ctrl_se,1042,998,1052,0,12385,ok
2026-09-08T14:52:50Z,i5sb_span,1783,1323,1787,108,14034,ok
2026-09-08T14:52:50Z,vanc_pdx,1672,1263,1713,14,14551,ok
2026-09-08T14:52:50Z,i5sb_detour,1059,572,945,378,10425,ok
2026-09-08T14:52:50Z,interstate_sb,1049,853,1066,0,6162,ok
2026-09-08T14:52:50Z,williams_nb,868,810,896,0,8210,ok
2026-09-08T14:52:50Z,mlk_sb,1233,944,1257,0,10023,ok
2026-09-08T14:52:50Z,grand_nb,710,607,748,0,9773,ok
2026-09-08T14:52:50Z,i205_sb,563,540,576,0,11198,ok
2026-09-08T14:52:50Z,i84wb_feeder,1124,917,1143,0,7890,ok
2026-09-08T14:52:50Z,powell_wb,1138,618,1021,302,7125,ok
2026-09-08T14:52:50Z,ctrl_west,1875,1557,1846,123,31782,ok
2026-09-08T14:52:50Z,ctrl_se,1294,998,1291,28,12385,ok
2026-09-08T15:52:13Z,i5sb_span,1671,1323,1680,0,14034,ok
2026-09-08T15:52:13Z,vanc_pdx,1797,1263,1597,240,14551,ok
2026-09-08T15:52:13Z,i5sb_detour,1119,572,870,465,10425,ok
2026-09-08T15:52:13Z,interstate_sb,1040,853,1040,0,6162,ok
2026-09-08T15:52:13Z,williams_nb,881,810,877,2,8210,ok
2026-09-08T15:52:13Z,mlk_sb,1216,944,1221,0,10023,ok
2026-09-08T15:52:13Z,grand_nb,761,607,728,58,9773,ok
2026-09-08T15:52:13Z,i205_sb,746,540,568,180,11198,ok
2026-09-08T15:52:13Z,i84wb_feeder,1136,917,1136,0,7890,ok
2026-09-08T15:52:13Z,powell_wb,1004,618,928,171,7125,ok
2026-09-08T15:52:13Z,ctrl_west,1890,1493,1762,182,31189,ok
2026-09-08T15:52:13Z,ctrl_se,1332,1103,1328,0,13207,ok
2026-09-08T16:52:15Z,i5sb_span,1356,881,1119,405,13967,ok
2026-09-08T16:52:15Z,vanc_pdx,1197,770,1017,340,13379,ok
2026-09-08T16:52:15Z,i5sb_detour,840,570,756,165,9303,ok
2026-09-08T16:52:15Z,interstate_sb,1014,853,997,0,6162,ok
2026-09-08T16:52:15Z,williams_nb,967,842,949,0,7126,ok
2026-09-08T16:52:15Z,mlk_sb,1184,944,1165,0,10023,ok
2026-09-08T16:52:15Z,grand_nb,879,702,860,0,7151,ok
2026-09-08T16:52:15Z,i205_sb,572,540,563,4,11198,ok
2026-09-08T16:52:15Z,i84wb_feeder,987,610,858,301,10021,ok
2026-09-08T16:52:15Z,powell_wb,818,618,809,0,7125,ok
2026-09-08T16:52:15Z,ctrl_west,1775,1493,1675,88,31189,ok
2026-09-08T16:52:15Z,ctrl_se,1197,998,1175,0,12385,ok
2026-09-08T17:27:48Z,i5sb_span,1237,881,1077,270,13967,ok
2026-09-08T17:27:48Z,vanc_pdx,1103,770,958,255,13379,ok
2026-09-08T17:27:48Z,i5sb_detour,803,570,733,139,9303,ok
2026-09-08T17:27:48Z,interstate_sb,995,853,996,0,6162,ok
2026-09-08T17:27:48Z,williams_nb,873,810,867,0,8210,ok
2026-09-08T17:27:48Z,mlk_sb,1038,674,870,289,14269,ok
2026-09-08T17:27:48Z,grand_nb,718,607,708,28,9773,ok
2026-09-08T17:27:48Z,i205_sb,728,540,565,172,11198,ok
2026-09-08T17:27:48Z,i84wb_feeder,1127,917,1132,0,7890,ok
2026-09-08T17:27:48Z,powell_wb,787,618,794,0,7125,ok
2026-09-08T17:27:48Z,ctrl_west,1646,1493,1666,0,31189,ok
2026-09-08T17:27:48Z,ctrl_se,1175,998,1175,0,12385,ok
2026-09-08T18:52:08Z,i5sb_span,1137,881,1076,168,13967,ok
2026-09-08T18:52:08Z,vanc_pdx,930,770,935,80,13379,ok
2026-09-08T18:52:08Z,i5sb_detour,754,570,743,80,9303,ok
2026-09-08T18:52:08Z,interstate_sb,925,729,877,112,7573,ok
2026-09-08T18:52:08Z,williams_nb,875,810,880,0,8210,ok
2026-09-08T18:52:08Z,mlk_sb,916,674,863,168,14269,ok
2026-09-08T18:52:08Z,grand_nb,728,607,741,0,9773,ok
2026-09-08T18:52:08Z,i205_sb,793,718,803,0,12572,ok
2026-09-08T18:52:08Z,i84wb_feeder,927,610,815,230,10021,ok
2026-09-08T18:52:08Z,powell_wb,792,618,797,0,7125,ok
2026-09-08T18:52:08Z,ctrl_west,1640,1493,1668,0,31189,ok
2026-09-08T18:52:08Z,ctrl_se,1193,998,1195,0,12385,ok
2026-09-08T19:52:08Z,i5sb_span,1146,881,1070,173,13967,ok
2026-09-08T19:52:08Z,vanc_pdx,1046,770,928,189,13379,ok
2026-09-08T19:52:08Z,i5sb_detour,801,572,752,135,10425,ok
2026-09-08T19:52:08Z,interstate_sb,916,729,870,111,7573,ok
2026-09-08T19:52:08Z,williams_nb,877,810,885,0,8210,ok
2026-09-08T19:52:08Z,mlk_sb,931,674,858,179,14269,ok
2026-09-08T19:52:08Z,grand_nb,732,607,750,0,9773,ok
2026-09-08T19:52:08Z,i205_sb,629,540,584,73,11198,ok
2026-09-08T19:52:08Z,i84wb_feeder,1118,610,801,434,10021,ok
2026-09-08T19:52:08Z,powell_wb,782,618,787,0,7125,ok
2026-09-08T19:52:08Z,ctrl_west,1654,1493,1668,0,31189,ok
2026-09-08T19:52:08Z,ctrl_se,1385,1079,1387,0,12916,ok
2026-09-08T20:13:35Z,i5sb_span,1136,881,1077,160,13967,ok
2026-09-08T20:13:35Z,vanc_pdx,1027,770,932,172,13379,ok
2026-09-08T20:13:35Z,i5sb_detour,825,572,757,163,10425,ok
2026-09-08T20:13:35Z,interstate_sb,916,722,855,127,7455,ok
2026-09-08T20:13:35Z,williams_nb,900,810,890,0,8210,ok
2026-09-08T20:13:35Z,mlk_sb,915,674,866,160,14269,ok
2026-09-08T20:13:35Z,grand_nb,749,607,759,0,9773,ok
2026-09-08T20:13:35Z,i205_sb,566,540,588,0,11198,ok
2026-09-08T20:13:35Z,i84wb_feeder,800,610,806,98,10021,ok
2026-09-08T20:13:35Z,powell_wb,797,618,788,0,7125,ok
2026-09-08T20:13:35Z,ctrl_west,1667,1493,1672,0,31189,ok
2026-09-08T20:13:35Z,ctrl_se,1216,998,1200,0,12385,ok
2026-09-08T21:52:09Z,i5sb_span,1780,1323,1777,0,14034,ok
2026-09-08T21:52:09Z,vanc_pdx,1516,1011,1240,294,13482,ok
2026-09-08T21:52:09Z,i5sb_detour,1285,1065,1272,0,9424,ok
2026-09-08T21:52:09Z,interstate_sb,1040,853,1034,0,6162,ok
2026-09-08T21:52:09Z,williams_nb,1078,843,1076,0,6185,ok
2026-09-08T21:52:09Z,mlk_sb,1290,944,1286,0,10023,ok
2026-09-08T21:52:09Z,grand_nb,1028,702,1024,0,7151,ok
2026-09-08T21:52:09Z,i205_sb,1030,540,704,461,11198,ok
2026-09-08T21:52:09Z,i84wb_feeder,1023,610,871,313,10021,ok
2026-09-08T21:52:09Z,powell_wb,822,618,820,0,7125,ok
2026-09-08T21:52:09Z,ctrl_west,1808,1493,1775,35,31189,ok
2026-09-08T21:52:09Z,ctrl_se,1390,1103,1382,0,13207,ok
2026-09-08T22:44:47Z,i5sb_span,1597,881,1384,464,13967,ok
2026-09-08T22:44:47Z,vanc_pdx,1377,836,1209,356,13302,ok
2026-09-08T22:44:47Z,i5sb_detour,1232,662,1009,473,8309,ok
2026-09-08T22:44:47Z,interstate_sb,1068,853,1052,0,6162,ok
2026-09-08T22:44:47Z,williams_nb,1162,843,1153,0,6185,ok
2026-09-08T22:44:47Z,mlk_sb,1364,944,1347,0,10023,ok
2026-09-08T22:44:47Z,grand_nb,1156,702,1150,0,7151,ok
2026-09-08T22:44:47Z,i205_sb,1104,540,899,479,11198,ok
2026-09-08T22:44:47Z,i84wb_feeder,1310,917,1298,0,7890,ok
2026-09-08T22:44:47Z,powell_wb,910,618,844,59,7125,ok
2026-09-08T22:44:47Z,ctrl_west,2102,1683,2079,0,29568,ok
2026-09-08T22:44:47Z,ctrl_se,1392,1129,1371,0,13398,ok
2026-09-08T23:52:07Z,i5sb_span,1670,881,1523,485,13967,ok
2026-09-08T23:52:07Z,vanc_pdx,1338,1011,1348,30,13482,ok
2026-09-08T23:52:07Z,i5sb_detour,1298,920,1257,30,8411,ok
2026-09-08T23:52:07Z,interstate_sb,999,785,966,30,6507,ok
2026-09-08T23:52:07Z,williams_nb,1259,1033,1233,0,6650,ok
2026-09-08T23:52:07Z,mlk_sb,1398,944,1374,0,10023,ok
2026-09-08T23:52:07Z,grand_nb,1332,702,1239,187,7151,ok
2026-09-08T23:52:07Z,i205_sb,1323,540,1021,674,11198,ok
2026-09-08T23:52:07Z,i84wb_feeder,1029,610,1027,187,10021,ok
2026-09-08T23:52:07Z,powell_wb,884,618,870,0,7125,ok
2026-09-08T23:52:07Z,ctrl_west,2098,1526,2057,215,32641,ok
2026-09-08T23:52:07Z,ctrl_se,1430,1129,1398,0,13398,ok
2026-09-09T00:52:09Z,i5sb_span,1434,907,1370,325,13843,ok
2026-09-09T00:52:09Z,vanc_pdx,1130,770,1171,263,13379,ok
2026-09-09T00:52:09Z,i5sb_detour,1029,662,1039,263,8309,ok
2026-09-09T00:52:09Z,interstate_sb,950,793,959,0,6625,ok
2026-09-09T00:52:09Z,williams_nb,1097,843,1092,0,6185,ok
2026-09-09T00:52:09Z,mlk_sb,1161,674,1138,284,14269,ok
2026-09-09T00:52:09Z,grand_nb,1089,702,1096,0,7151,ok
2026-09-09T00:52:09Z,i205_sb,827,540,809,223,11198,ok
2026-09-09T00:52:09Z,i84wb_feeder,1237,917,1233,0,7890,ok
2026-09-09T00:52:09Z,powell_wb,846,618,844,0,7125,ok
2026-09-09T00:52:09Z,ctrl_west,2016,1493,1913,248,31189,ok
2026-09-09T00:52:09Z,ctrl_se,1398,1103,1388,0,13207,ok
2026-09-09T01:11:36Z,i5sb_span,1103,881,1211,57,13967,ok
2026-09-09T01:11:36Z,vanc_pdx,840,770,1084,0,13379,ok
2026-09-09T01:11:36Z,i5sb_detour,662,570,926,0,9303,ok
2026-09-09T01:11:36Z,interstate_sb,920,793,944,0,6625,ok
2026-09-09T01:11:36Z,williams_nb,1044,843,1049,0,6185,ok
2026-09-09T01:11:36Z,mlk_sb,905,674,1032,57,14269,ok
2026-09-09T01:11:36Z,grand_nb,1012,702,1023,0,7151,ok
2026-09-09T01:11:36Z,i205_sb,726,540,729,151,11198,ok
2026-09-09T01:11:36Z,i84wb_feeder,1143,739,1008,275,9569,ok
2026-09-09T01:11:36Z,powell_wb,813,618,821,0,7125,ok
2026-09-09T01:11:36Z,ctrl_west,1910,1493,1821,194,31189,ok
2026-09-09T01:11:36Z,ctrl_se,1255,998,1266,0,12385,ok
2026-09-09T02:52:12Z,i5sb_span,908,881,958,0,13967,ok
2026-09-09T02:52:12Z,vanc_pdx,804,770,846,0,13379,ok
2026-09-09T02:52:12Z,i5sb_detour,597,572,652,0,10425,ok
2026-09-09T02:52:12Z,interstate_sb,766,729,799,0,7573,ok
2026-09-09T02:52:12Z,williams_nb,849,810,865,0,8210,ok
2026-09-09T02:52:12Z,mlk_sb,697,674,752,0,14269,ok
2026-09-09T02:52:12Z,grand_nb,655,607,676,0,9773,ok
2026-09-09T02:52:12Z,i205_sb,547,540,566,0,11198,ok
2026-09-09T02:52:12Z,i84wb_feeder,649,610,713,0,10021,ok
2026-09-09T02:52:12Z,powell_wb,710,618,708,0,7125,ok
2026-09-09T02:52:12Z,ctrl_west,1574,1493,1588,0,31189,ok
2026-09-09T02:52:12Z,ctrl_se,1104,998,1098,0,12385,ok
2026-09-09T06:05:27Z,i5sb_span,997,881,881,104,13967,ok
2026-09-09T06:05:27Z,vanc_pdx,779,770,770,0,13379,ok
2026-09-09T06:05:27Z,i5sb_detour,576,570,570,0,9303,ok
2026-09-09T06:05:27Z,interstate_sb,738,729,729,0,7573,ok
2026-09-09T06:05:27Z,williams_nb,819,808,808,0,7481,ok
2026-09-09T06:05:27Z,mlk_sb,782,674,674,99,14269,ok
2026-09-09T06:05:27Z,grand_nb,613,607,607,0,9773,ok
2026-09-09T06:05:27Z,i205_sb,543,540,540,0,11198,ok
2026-09-09T06:05:27Z,i84wb_feeder,1002,691,691,306,10370,ok
2026-09-09T06:05:27Z,powell_wb,629,618,618,0,7125,ok
2026-09-09T06:05:27Z,ctrl_west,1501,1493,1493,0,31189,ok
2026-09-09T06:05:27Z,ctrl_se,1016,998,998,0,12385,ok
2026-09-09T11:14:33Z,i5sb_span,865,881,889,0,13967,ok
2026-09-09T11:14:33Z,vanc_pdx,764,771,780,0,13379,ok
2026-09-09T11:14:33Z,i5sb_detour,569,575,582,0,10425,ok
2026-09-09T11:14:33Z,interstate_sb,719,732,737,0,7573,ok
2026-09-09T11:14:33Z,williams_nb,798,812,819,0,8210,ok
2026-09-09T11:14:33Z,mlk_sb,849,867,876,0,14135,ok
2026-09-09T11:14:33Z,grand_nb,598,607,614,0,9773,ok
2026-09-09T11:14:33Z,i205_sb,535,540,545,0,11198,ok
2026-09-09T11:14:33Z,i84wb_feeder,600,609,617,0,10021,ok
2026-09-09T11:14:33Z,powell_wb,604,619,626,0,7125,ok
2026-09-09T11:14:33Z,ctrl_west,1477,1492,1509,0,31189,ok
2026-09-09T11:14:33Z,ctrl_se,966,993,1004,0,12385,ok
2026-09-09T12:52:09Z,i5sb_span,883,881,919,0,13967,ok
2026-09-09T12:52:09Z,vanc_pdx,777,771,820,0,13379,ok
2026-09-09T12:52:09Z,i5sb_detour,577,575,593,0,10425,ok
2026-09-09T12:52:09Z,interstate_sb,732,732,749,0,7573,ok
2026-09-09T12:52:09Z,williams_nb,806,812,824,0,8210,ok
2026-09-09T12:52:09Z,mlk_sb,674,673,711,0,14269,ok
2026-09-09T12:52:09Z,grand_nb,606,607,622,0,9773,ok
2026-09-09T12:52:09Z,i205_sb,537,540,547,0,11198,ok
2026-09-09T12:52:09Z,i84wb_feeder,646,609,638,0,10021,ok
2026-09-09T12:52:09Z,powell_wb,628,619,645,0,7125,ok
2026-09-09T12:52:09Z,ctrl_west,1513,1492,1548,0,31189,ok
2026-09-09T12:52:09Z,ctrl_se,1004,993,1033,0,12385,ok
2026-09-09T13:52:09Z,i5sb_span,1163,881,1131,162,13967,ok
2026-09-09T13:52:09Z,vanc_pdx,1259,771,1137,358,13379,ok
2026-09-09T13:52:09Z,i5sb_detour,704,575,671,83,10425,ok
2026-09-09T13:52:09Z,interstate_sb,930,852,928,0,6162,ok
2026-09-09T13:52:09Z,williams_nb,840,812,849,0,8210,ok
2026-09-09T13:52:09Z,mlk_sb,978,673,953,183,14269,ok
2026-09-09T13:52:09Z,grand_nb,648,607,659,0,9773,ok
2026-09-09T13:52:09Z,i205_sb,544,540,556,0,11198,ok
2026-09-09T13:52:09Z,i84wb_feeder,846,682,860,0,9475,ok
2026-09-09T13:52:09Z,powell_wb,762,619,759,0,7125,ok
2026-09-09T13:52:09Z,ctrl_west,1633,1492,1674,0,31189,ok
2026-09-09T13:52:09Z,ctrl_se,1133,993,1130,0,12385,ok
2026-09-09T14:52:09Z,i5sb_span,1762,1323,1756,80,14034,ok
2026-09-09T14:52:09Z,vanc_pdx,1730,1270,1684,31,14551,ok
2026-09-09T14:52:09Z,i5sb_detour,1008,575,924,311,10425,ok
2026-09-09T14:52:09Z,interstate_sb,1045,852,1045,0,6162,ok
2026-09-09T14:52:09Z,williams_nb,874,812,892,0,8210,ok
2026-09-09T14:52:09Z,mlk_sb,1244,945,1244,0,9743,ok
2026-09-09T14:52:09Z,grand_nb,705,621,733,25,10863,ok
2026-09-09T14:52:09Z,i205_sb,554,540,579,0,11198,ok
2026-09-09T14:52:09Z,i84wb_feeder,1154,918,1154,0,7890,ok
2026-09-09T14:52:09Z,powell_wb,1140,619,1010,287,7125,ok
2026-09-09T14:52:09Z,ctrl_west,1921,1525,1835,175,32641,ok
2026-09-09T14:52:09Z,ctrl_se,1343,1080,1347,0,12916,ok
2026-09-09T15:52:10Z,i5sb_span,1679,1323,1659,0,14034,ok
2026-09-09T15:52:10Z,vanc_pdx,1708,1270,1593,121,14551,ok
2026-09-09T15:52:10Z,i5sb_detour,1219,662,983,443,8309,ok
2026-09-09T15:52:10Z,interstate_sb,1048,852,1032,0,6162,ok
2026-09-09T15:52:10Z,williams_nb,873,812,876,0,8210,ok
2026-09-09T15:52:10Z,mlk_sb,1225,945,1207,0,9743,ok
2026-09-09T15:52:10Z,grand_nb,776,607,739,78,9773,ok
2026-09-09T15:52:10Z,i205_sb,557,540,571,1,11198,ok
2026-09-09T15:52:10Z,i84wb_feeder,1163,918,1145,0,7890,ok
2026-09-09T15:52:10Z,powell_wb,1171,619,924,351,7125,ok
2026-09-09T15:52:10Z,ctrl_west,2016,1690,1955,0,28318,ok
2026-09-09T15:52:10Z,ctrl_se,1236,993,1217,0,12385,ok
2026-09-09T16:52:09Z,i5sb_span,1510,987,1214,418,15874,ok
2026-09-09T16:52:09Z,vanc_pdx,1349,771,1024,477,13379,ok
2026-09-09T16:52:09Z,i5sb_detour,946,573,769,270,9303,ok
2026-09-09T16:52:09Z,interstate_sb,1023,852,989,0,6162,ok
2026-09-09T16:52:09Z,williams_nb,888,812,865,0,8210,ok
2026-09-09T16:52:09Z,mlk_sb,1207,945,1164,0,9743,ok
2026-09-09T16:52:09Z,grand_nb,731,607,719,0,9773,ok
2026-09-09T16:52:09Z,i205_sb,559,540,566,0,11198,ok
2026-09-09T16:52:09Z,i84wb_feeder,1075,609,861,383,10021,ok
2026-09-09T16:52:09Z,powell_wb,835,619,809,0,7125,ok
2026-09-09T16:52:09Z,ctrl_west,1767,1492,1679,77,31189,ok
2026-09-09T16:52:09Z,ctrl_se,1225,993,1181,0,12385,ok
2026-09-09T17:52:09Z,i5sb_span,1279,881,1097,306,13967,ok
2026-09-09T17:52:09Z,vanc_pdx,1168,771,967,312,13379,ok
2026-09-09T17:52:09Z,i5sb_detour,870,575,769,202,10425,ok
2026-09-09T17:52:09Z,interstate_sb,1003,852,995,0,6162,ok
2026-09-09T17:52:09Z,williams_nb,899,812,871,0,8210,ok
2026-09-09T17:52:09Z,mlk_sb,1090,673,885,337,14269,ok
2026-09-09T17:52:09Z,grand_nb,746,607,732,0,9773,ok
2026-09-09T17:52:09Z,i205_sb,555,540,571,0,11198,ok
2026-09-09T17:52:09Z,i84wb_feeder,914,609,826,227,10021,ok
2026-09-09T17:52:09Z,powell_wb,800,619,798,0,7125,ok
2026-09-09T17:52:09Z,ctrl_west,1648,1492,1671,0,31189,ok
2026-09-09T17:52:09Z,ctrl_se,1201,993,1191,0,12385,ok
2026-09-09T18:52:10Z,i5sb_span,1128,881,1115,131,13967,ok
2026-09-09T18:52:10Z,vanc_pdx,921,771,972,44,13379,ok
2026-09-09T18:52:10Z,i5sb_detour,736,573,774,44,9303,ok
2026-09-09T18:52:10Z,interstate_sb,884,722,883,78,7455,ok
2026-09-09T18:52:10Z,williams_nb,881,812,882,0,8210,ok
2026-09-09T18:52:10Z,mlk_sb,904,673,900,131,14269,ok
2026-09-09T18:52:10Z,grand_nb,764,607,755,44,9773,ok
2026-09-09T18:52:10Z,i205_sb,554,540,584,0,11198,ok
2026-09-09T18:52:10Z,i84wb_feeder,900,609,835,206,10021,ok
2026-09-09T18:52:10Z,powell_wb,790,619,803,0,7125,ok
2026-09-09T18:52:10Z,ctrl_west,1638,1492,1670,0,31189,ok
2026-09-09T18:52:10Z,ctrl_se,1192,993,1204,0,12385,ok
2026-09-09T19:52:08Z,i5sb_span,1112,881,1108,120,13967,ok
2026-09-09T19:52:08Z,vanc_pdx,914,771,965,23,13379,ok
2026-09-09T19:52:08Z,i5sb_detour,745,573,769,46,9303,ok
2026-09-09T19:52:08Z,interstate_sb,878,722,873,73,7455,ok
2026-09-09T19:52:08Z,williams_nb,920,808,930,0,7481,ok
2026-09-09T19:52:08Z,mlk_sb,892,673,895,120,14269,ok
2026-09-09T19:52:08Z,grand_nb,787,607,761,72,9773,ok
2026-09-09T19:52:08Z,i205_sb,563,540,595,0,11198,ok
2026-09-09T19:52:08Z,i84wb_feeder,961,609,821,277,10021,ok
2026-09-09T19:52:08Z,powell_wb,783,619,795,0,7125,ok
2026-09-09T19:52:08Z,ctrl_west,1648,1492,1669,0,31189,ok
2026-09-09T19:52:08Z,ctrl_se,1190,993,1200,0,12385,ok
2026-09-09T20:51:40Z,i5sb_span,1229,881,1153,246,13967,ok
2026-09-09T20:51:40Z,vanc_pdx,1015,771,996,129,13379,ok
2026-09-09T20:51:40Z,i5sb_detour,861,662,856,96,8309,ok
2026-09-09T20:51:40Z,interstate_sb,932,782,924,36,6507,ok
2026-09-09T20:51:40Z,williams_nb,1025,843,1027,0,6185,ok
2026-09-09T20:51:40Z,mlk_sb,1005,673,938,246,14269,ok
2026-09-09T20:51:40Z,grand_nb,866,621,817,131,10863,ok
2026-09-09T20:51:40Z,i205_sb,666,540,623,37,11198,ok
2026-09-09T20:51:40Z,i84wb_feeder,847,609,849,130,10021,ok
2026-09-09T20:51:40Z,powell_wb,806,619,809,0,7125,ok
2026-09-09T20:51:40Z,ctrl_west,1690,1492,1692,0,31189,ok
2026-09-09T20:51:40Z,ctrl_se,1226,993,1228,0,12385,ok
2026-09-09T21:53:36Z,i5sb_span,1440,881,1269,421,13967,ok
2026-09-09T21:53:36Z,vanc_pdx,1215,771,1085,312,13379,ok
2026-09-09T21:53:36Z,i5sb_detour,1063,575,914,421,10425,ok
2026-09-09T21:53:36Z,interstate_sb,921,782,947,0,6507,ok
2026-09-09T21:53:36Z,williams_nb,1074,946,1070,0,7570,ok
2026-09-09T21:53:36Z,mlk_sb,1274,737,1100,421,12713,ok
2026-09-09T21:53:36Z,grand_nb,1037,704,1046,0,7151,ok
2026-09-09T21:53:36Z,i205_sb,812,540,751,235,11198,ok
2026-09-09T21:53:36Z,i84wb_feeder,972,609,899,249,10021,ok
2026-09-09T21:53:36Z,powell_wb,828,619,833,0,7125,ok
